,section,section_short,subsection,qID,question,model,colour,answer_given
315,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",gpt-5.4-mini,red,0.22784810126582278
316,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",gpt-5.4-nano,red,0.0379746835443038
317,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",o3-mini,red,0.6582278481012658
318,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-4o-mini_temp0,red,0.11392405063291139
319,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5-mini,red,0.11392405063291139
320,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5-nano,red,0.4430379746835443
321,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5.4-mini,red,0.3291139240506329
322,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5.4-nano,red,0.012658227848101266
323,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",o3-mini,red,0.5443037974683544
324,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",gpt-4o-mini_temp0,green,0.0
325,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",gpt-5-mini,green,0.11392405063291139
