section#,section,subsection,section_short,Question_ID2,question,model,cos_similarity
11.0,"11. Safety, ethics and specific requirements",11.2 Safety data sheet (SDS),"11. Safety, ethics & requirements",75,Are the SDSs for all hazardous reagents used in the test method available? Are the SDSs for all hazardous test compounds stored? Describe where and how the SDSs are stored internally. How is safe handling ensured? Is the exposure scenario for the hazardous reagents used in the test method available?,gpt-5.4-mini,0.5426300049478183
11.0,"11. Safety, ethics and specific requirements",11.2 Safety data sheet (SDS),"11. Safety, ethics & requirements",75,Are the SDSs for all hazardous reagents used in the test method available? Are the SDSs for all hazardous test compounds stored? Describe where and how the SDSs are stored internally. How is safe handling ensured? Is the exposure scenario for the hazardous reagents used in the test method available?,gpt-5.4-nano,0.29479836713989804
11.0,"11. Safety, ethics and specific requirements",11.2 Safety data sheet (SDS),"11. Safety, ethics & requirements",75,Are the SDSs for all hazardous reagents used in the test method available? Are the SDSs for all hazardous test compounds stored? Describe where and how the SDSs are stored internally. How is safe handling ensured? Is the exposure scenario for the hazardous reagents used in the test method available?,o3-mini,0.6511063169888224
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",gpt-4.1-nano,0.11958365652216475
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",gpt-4o-mini,0.5658312360492816
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",gpt-4o-mini_temp0,0.6052864448924057
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",gpt-5-mini,0.6263017400136349
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",gpt-5-nano,0.6156415025423543
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",gpt-5.4-mini,0.7504435712904025
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",gpt-5.4-nano,0.6834681894637091
11.0,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"11. Safety, ethics & requirements",76,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",o3-mini,0.7303425311006986
11.0,"11. Safety, ethics and specific requirements",11.4 Commercial aspects/intellectual property of material/procedures,"11. Safety, ethics & requirements",77,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",gpt-4.1-nano,0.23985122325638722
11.0,"11. Safety, ethics and specific requirements",11.4 Commercial aspects/intellectual property of material/procedures,"11. Safety, ethics & requirements",77,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",gpt-4o-mini,0.4836706733292231
11.0,"11. Safety, ethics and specific requirements",11.4 Commercial aspects/intellectual property of material/procedures,"11. Safety, ethics & requirements",77,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",gpt-4o-mini_temp0,0.2628299202735518
