Unnamed: 0,section,section_short,subsection,qID,question,assay,colour,answer_given
148,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",hnpt,blue,0.5
149,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",ldh_shy5y,blue,0.4777777777777778
150,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",msldt,blue,0.5833333333333334
151,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",th_uptake,blue,0.5740740740740741
152,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,ablue_shy5y,blue,0.2631578947368421
153,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,cell_painting_plus,blue,0.7
154,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,dcfda_hepg2,blue,0.2083333333333333
155,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,e_morph_screening,blue,0.4444444444444444
156,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,hnpt,blue,0.3888888888888889
157,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,ldh_shy5y,blue,0.3444444444444444
158,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,msldt,blue,0.8333333333333334
159,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,th_uptake,blue,0.1851851851851851
160,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,ablue_shy5y,blue,0.1929824561403508
161,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,cell_painting_plus,blue,0.7333333333333333
162,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,dcfda_hepg2,blue,0.125
163,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,e_morph_screening,blue,0.2407407407407407
164,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,hnpt,blue,0.1666666666666666
165,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,ldh_shy5y,blue,0.2222222222222222
166,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,msldt,blue,0.0833333333333333
167,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,th_uptake,blue,0.2222222222222222
168,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",ablue_shy5y,blue,0.131578947368421
169,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",cell_painting_plus,blue,0.4
170,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",dcfda_hepg2,blue,0.2916666666666667
171,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",e_morph_screening,blue,0.2037037037037037
172,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",hnpt,blue,0.1666666666666666
173,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",ldh_shy5y,blue,0.1555555555555555
174,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",msldt,blue,0.25
175,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",th_uptake,blue,0.1296296296296296
176,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",ablue_shy5y,blue,0.6140350877192983
177,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",cell_painting_plus,blue,0.5
178,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",dcfda_hepg2,blue,0.5416666666666666
179,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",e_morph_screening,blue,0.5555555555555556
180,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",hnpt,blue,0.2592592592592592
181,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",ldh_shy5y,blue,0.5333333333333333
182,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",msldt,blue,0.75
183,2. General information,2. General information,2.8 Reference to additional files of relevance,17,"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",th_uptake,blue,0.4814814814814814
184,3. Description of general features of the test system source,3. Test system source,3.1 Supply of source cells,18,"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).",ablue_shy5y,green,0.4122807017543859
185,3. Description of general features of the test system source,3. Test system source,3.1 Supply of source cells,18,"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).",cell_painting_plus,green,0.8666666666666667
