,section,section_short,subsection,qID,question,doc_type,model,colour,mean_answer_given,std_answer_given
168,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",processed_data,gpt-4o-mini_temp0,green,0.6666666666666666,0.5773502691896258
169,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",processed_data,gpt-5-mini,green,1.0,0.0
170,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",processed_data,gpt-5-nano,green,1.0,0.0
171,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",processed_data,gpt-5.4-mini,green,0.3333333333333333,0.5773502691896258
172,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",processed_data,gpt-5.4-nano,green,0.0,0.0
173,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",processed_data,o3-mini,green,1.0,0.0
174,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",protocol,gpt-4o-mini_temp0,green,0.95,0.22360679774997894
175,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",protocol,gpt-5-mini,green,0.85,0.3663475485325232
176,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",protocol,gpt-5-nano,green,1.0,0.0
177,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",protocol,gpt-5.4-mini,green,0.4,0.5026246899500346
178,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",protocol,gpt-5.4-nano,green,0.3,0.47016234598162726
179,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",protocol,o3-mini,green,1.0,0.0
180,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",readme,gpt-4o-mini_temp0,green,0.625,0.5175491695067657
181,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",readme,gpt-5-mini,green,1.0,0.0
182,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",readme,gpt-5-nano,green,1.0,0.0
183,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",readme,gpt-5.4-mini,green,0.125,0.3535533905932738
184,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",readme,gpt-5.4-nano,green,0.375,0.5175491695067657
185,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",readme,o3-mini,green,1.0,0.0
186,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",sop,gpt-4o-mini_temp0,green,1.0,0.0
187,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",sop,gpt-5-mini,green,1.0,0.0
188,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",sop,gpt-5-nano,green,1.0,0.0
189,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",sop,gpt-5.4-mini,green,1.0,0.0
190,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",sop,gpt-5.4-nano,green,0.25,0.5
191,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",sop,o3-mini,green,1.0,0.0
192,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",toxtemp,gpt-4o-mini_temp0,green,1.0,
193,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",toxtemp,gpt-5-mini,green,1.0,
194,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",toxtemp,gpt-5-nano,green,1.0,
195,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",toxtemp,gpt-5.4-mini,green,1.0,
196,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",toxtemp,gpt-5.4-nano,green,1.0,
197,1. Overview,1. Overview,1.2 Abstract,3,"Which toxicological target (organ, tissue, physiological/biochemical function, etc.) is modelled? (8.1)",toxtemp,o3-mini,green,1.0,
198,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),abstract,gpt-4o-mini_temp0,green,0.8333333333333334,0.408248290463863
199,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),abstract,gpt-5-mini,green,0.8333333333333334,0.408248290463863
200,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),abstract,gpt-5-nano,green,1.0,0.0
201,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),abstract,gpt-5.4-mini,green,0.6666666666666666,0.5163977794943223
202,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),abstract,gpt-5.4-nano,green,1.0,0.0
203,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),abstract,o3-mini,green,1.0,0.0
204,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),article,gpt-4o-mini_temp0,green,1.0,0.0
205,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),article,gpt-5-mini,green,0.8571428571428571,0.36313651960128146
206,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),article,gpt-5-nano,green,1.0,0.0
207,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),article,gpt-5.4-mini,green,1.0,0.0
208,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),article,gpt-5.4-nano,green,0.9285714285714286,0.2672612419124244
209,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),article,o3-mini,green,1.0,0.0
210,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),combined,gpt-4o-mini_temp0,green,1.0,0.0
211,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),combined,gpt-5-mini,green,1.0,0.0
212,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),combined,gpt-5-nano,green,1.0,0.0
213,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),combined,gpt-5.4-mini,green,1.0,0.0
214,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),combined,gpt-5.4-nano,green,1.0,0.0
215,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),combined,o3-mini,green,1.0,0.0
216,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),description,gpt-4o-mini_temp0,green,0.8571428571428571,0.37796447300922725
217,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),description,gpt-5-mini,green,1.0,0.0
218,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),description,gpt-5-nano,green,1.0,0.0
219,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),description,gpt-5.4-mini,green,0.8571428571428571,0.37796447300922725
220,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),description,gpt-5.4-nano,green,1.0,0.0
221,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),description,o3-mini,green,1.0,0.0
222,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),dmp,gpt-4o-mini_temp0,green,0.6666666666666666,0.5773502691896258
223,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),dmp,gpt-5-mini,green,1.0,0.0
224,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),dmp,gpt-5-nano,green,1.0,0.0
225,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),dmp,gpt-5.4-mini,green,1.0,0.0
226,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),dmp,gpt-5.4-nano,green,1.0,0.0
227,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),dmp,o3-mini,green,1.0,0.0
228,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),meta_data,gpt-4o-mini_temp0,green,1.0,0.0
229,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),meta_data,gpt-5-mini,green,1.0,0.0
230,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),meta_data,gpt-5-nano,green,1.0,0.0
231,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),meta_data,gpt-5.4-mini,green,1.0,0.0
232,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),meta_data,gpt-5.4-nano,green,1.0,0.0
233,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),meta_data,o3-mini,green,1.0,0.0
234,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),processed_data,gpt-4o-mini_temp0,green,1.0,0.0
235,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),processed_data,gpt-5-mini,green,1.0,0.0
236,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),processed_data,gpt-5-nano,green,1.0,0.0
237,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),processed_data,gpt-5.4-mini,green,1.0,0.0
238,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),processed_data,gpt-5.4-nano,green,1.0,0.0
239,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),processed_data,o3-mini,green,1.0,0.0
240,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),protocol,gpt-4o-mini_temp0,green,0.8,0.41039134083406165
241,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),protocol,gpt-5-mini,green,1.0,0.0
242,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),protocol,gpt-5-nano,green,1.0,0.0
243,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),protocol,gpt-5.4-mini,green,0.75,0.44426165831931935
244,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),protocol,gpt-5.4-nano,green,0.9,0.3077935056255463
245,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),protocol,o3-mini,green,1.0,0.0
246,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),readme,gpt-4o-mini_temp0,green,0.5,0.5345224838248488
247,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),readme,gpt-5-mini,green,1.0,0.0
248,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),readme,gpt-5-nano,green,1.0,0.0
249,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),readme,gpt-5.4-mini,green,0.875,0.3535533905932738
250,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),readme,gpt-5.4-nano,green,0.875,0.3535533905932738
251,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),readme,o3-mini,green,1.0,0.0
252,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),sop,gpt-4o-mini_temp0,green,1.0,0.0
253,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),sop,gpt-5-mini,green,0.5,0.5773502691896257
254,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),sop,gpt-5-nano,green,1.0,0.0
255,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),sop,gpt-5.4-mini,green,0.75,0.5
256,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),sop,gpt-5.4-nano,green,1.0,0.0
257,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),sop,o3-mini,green,1.0,0.0
258,1. Overview,1. Overview,1.2 Abstract,4,Which test system and readout(s) are used? (4.1; 5.2),toxtemp,gpt-4o-mini_temp0,green,1.0,
